scientificName,individualCount,year,month,stateProvince,family,genus,decimalLatitude,decimalLongitude
Graphium eurypylus,1,2020,9,Queensland,Papilionidae,Graphium,-19.12867,146.8744
Junonia villida,1,2022,2,Queensland,Nymphalidae,Junonia,-27.46295,152.88365
Erina hyacinthina,4,2022,1,Queensland,Lycaenidae,Erina,-27.537,153.05322
Delias argenthona,2,2020,2,Queensland,Pieridae,Delias,-28.171195,153.378296
Cressida cressida,2,2022,10,Queensland,Papilionidae,Cressida,-27.25471,152.85746
Junonia orithya,1,2020,7,Queensland,Nymphalidae,Junonia,-18.9839,146.0429
Suniana sunias,1,2022,12,New South Wales,Hesperiidae,Suniana,-30.27061,153.14064
Euploea corinna,1,2020,9,Queensland,Nymphalidae,Euploea,-26.41046,153.05538
Catochrysops panormus,2,2022,6,Queensland,Lycaenidae,Catochrysops,-17.781,146.1029
Suniana sunias,1,2021,4,Queensland,Hesperiidae,Suniana,-28.04167,153.27575
Papilio (Princeps) aegeus,1,2020,5,Queensland,Papilionidae,Papilio,-17.5342,145.4504
Graphium choredon,2,2021,2,New South Wales,Papilionidae,Graphium,-28.1955,153.54863
Graphium macleayanum,1,2021,1,Tasmania,Papilionidae,Graphium,-42.69082,146.69569
Eurema smilax,1,2022,10,Queensland,Pieridae,Eurema,-24.1614,151.0877
Delias argenthona,1,2023,1,New South Wales,Pieridae,Delias,-30.35665,153.10443
Nacaduba biocellata,3,2023,8,Queensland,Lycaenidae,Nacaduba,-22.69046,140.01754
Hypocysta adiante,5,2021,4,Queensland,Nymphalidae,Hypocysta,-18.0554,144.9104
Cupha prosope,2,2021,9,Queensland,Nymphalidae,Cupha,-17.3126,145.58708
Ornithoptera euphorion,1,2021,1,Queensland,Papilionidae,Ornithoptera,-17.31259,145.5871
Geitoneura acantha,6,2023,1,Australian Capital Territory,Nymphalidae,Geitoneura,-35.36832,148.83336
Graphium choredon,3,2020,11,Queensland,Papilionidae,Graphium,-27.53988,153.07159
Graphium eurypylus,2,2022,12,Queensland,Papilionidae,Graphium,-17.3124,145.58725
Erina hyacinthina,3,2021,11,New South Wales,Lycaenidae,Erina,-33.6417,151.125
Telicota augias,1,2022,6,Queensland,Hesperiidae,Telicota,-17.7755,146.1004
Melanitis leda,1,2021,4,Queensland,Nymphalidae,Melanitis,-18.0469,144.8846
Toxidia,1,2022,12,Queensland,Hesperiidae,Toxidia,-27.53078,153.1415
Junonia hedonia,4,2022,5,Queensland,Nymphalidae,Junonia,-15.2828,145.0764
Papilio (Princeps) ambrax,1,2023,2,Queensland,Papilionidae,Papilio,-17.31234,145.5873
Cupha prosope,7,2021,1,Queensland,Nymphalidae,Cupha,-17.31271,145.5869
Catopsilia pomona,2,2020,5,Queensland,Pieridae,Catopsilia,-16.748197,145.661907
Vanessa kershawi,1,2021,11,New South Wales,Nymphalidae,Vanessa,-33.6417,151.125
Papilio (Princeps) aegeus,1,2021,2,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Theclinesthes miskini,2,2022,10,Queensland,Lycaenidae,Theclinesthes,-24.126633,148.098313
Jalmenus evagoras,1,2022,2,New South Wales,Lycaenidae,Jalmenus,-33.92234,150.93678
Catopsilia pomona,2,2023,9,Queensland,Pieridae,Catopsilia,-20.72704,139.49034
Famegana,1,2021,3,Queensland,Lycaenidae,Famegana,-18.1112,144.255
Jalmenus ictinus,1,2021,4,New South Wales,Lycaenidae,Jalmenus,-35.31796,144.84489
Hypocysta adiante,3,2020,6,Queensland,Nymphalidae,Hypocysta,-17.5203,145.4353
Zizina otis,1,2021,11,New South Wales,Lycaenidae,Zizina,-33.6417,151.125
Hypolimnas bolina,1,2022,1,Queensland,Nymphalidae,Hypolimnas,-24.88922,152.30706
Papilio (Princeps) aegeus,1,2022,10,Queensland,Papilionidae,Papilio,-24.126633,148.098313
Catopsilia pomona,1,2021,3,Queensland,Pieridae,Catopsilia,-17.368,145.4261
Vanessa itea,1,2020,4,New South Wales,Nymphalidae,Vanessa,-33.61074,151.15857
Hypocysta adiante,20,2022,11,Queensland,Nymphalidae,Hypocysta,-19.5654,144.0409
Pieris rapae,1,2019,11,New South Wales,Pieridae,Pieris,-33.745737,151.302412
Hypocysta metirius,3,2020,4,Queensland,Nymphalidae,Hypocysta,-28.17207,153.37783
Papilio (Eleppone) anactus,1,2019,11,Queensland,Papilionidae,Papilio,-27.53249,153.05494
Papilio (Princeps) aegeus,1,2022,1,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Euploea corinna,2,2020,3,Queensland,Nymphalidae,Euploea,-27.497,153.12
Eurema hecabe,1,2020,7,Queensland,Pieridae,Eurema,-18.3277,146.0457
Vanessa kershawi,4,2022,11,Queensland,Nymphalidae,Vanessa,-27.07778,152.66635
Pieris rapae,1,2023,4,New South Wales,Pieridae,Pieris,-33.92236,150.93705
Doleschallia bisaltide,3,2021,3,Queensland,Nymphalidae,Doleschallia,-16.8296,145.4532
Rapala varuna,1,2022,10,Queensland,Lycaenidae,Rapala,-19.745797,147.495769
Pelopidas agna,5,2023,3,Queensland,Hesperiidae,Pelopidas,-17.31245,145.58736
Cephrenes augiades,1,2021,10,Queensland,Hesperiidae,Cephrenes,-24.88922,152.30706
Graphium macleayanum,1,2021,3,New South Wales,Papilionidae,Graphium,-33.74019,150.60116
Ornithoptera richmondia,1,2020,1,New South Wales,Papilionidae,Ornithoptera,-28.333955,153.421098
Toxidia,1,2022,12,Queensland,Hesperiidae,Toxidia,-27.54013,153.06629
Junonia villida,1,2022,10,Queensland,Nymphalidae,Junonia,-25.42782,150.0235
Jamides phaseli,1,2022,5,Queensland,Lycaenidae,Jamides,-15.2721,144.9745
Telicota augias,1,2023,7,Queensland,Hesperiidae,Telicota,-12.17748,141.89608
Vindula arsinoe,1,2021,1,Queensland,Nymphalidae,Vindula,-17.31313,145.58677
Papilio (Princeps) aegeus,1,2023,1,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Cressida cressida,1,2020,5,Queensland,Papilionidae,Cressida,-17.584,145.4753
Appias paulina,1,2021,1,Queensland,Pieridae,Appias,-17.31263,145.58708
Hypocysta metirius,2,2022,2,Queensland,Nymphalidae,Hypocysta,-26.83231,151.96338
Delias argenthona,1,2020,4,Queensland,Pieridae,Delias,-27.535,152.993
Euploea corinna,20,2022,11,Queensland,Nymphalidae,Euploea,-18.1088,144.8255
Hypolimnas bolina,1,2020,3,Queensland,Nymphalidae,Hypolimnas,-27.53198,153.05594
Ocybadistes walkeri,1,2022,9,New South Wales,Hesperiidae,Ocybadistes,-33.64098,151.12472
Hypolimnas bolina,1,2022,5,Queensland,Nymphalidae,Hypolimnas,-24.88922,152.30706
Hypochrysops halyaetus,1,2019,11,Western Australia,Lycaenidae,Hypochrysops,-31.836243,115.867276
Acraea terpsicore,2,2021,4,Queensland,Nymphalidae,Acraea,-17.31256,145.58708
Euschemon rafflesia,1,2021,1,Queensland,Hesperiidae,Euschemon,-28.191084,153.27653
Tellervo zoilus,1,2022,11,Queensland,Nymphalidae,Tellervo,-12.33782,141.91706
Nacaduba berenice,1,2022,7,Queensland,Lycaenidae,Nacaduba,-12.6311,143.4257
Vanessa kershawi,1,2022,3,New South Wales,Nymphalidae,Vanessa,-33.7402,150.60131
Tellervo zoilus,3,2021,4,Queensland,Nymphalidae,Tellervo,-17.31334,145.58637
Papilio (Princeps) aegeus,1,2022,11,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Catopyrops florinda,1,2018,3,New South Wales,Lycaenidae,Catopyrops,-31.830512,152.636108
Papilio (Princeps) aegeus,1,2023,3,Western Australia,Papilionidae,Papilio,-33.5596,118.5152
Delias nysa,1,2020,2,Queensland,Pieridae,Delias,-17.56,145.58
Junonia hedonia,1,2021,4,Queensland,Nymphalidae,Junonia,-16.80107,145.69658
Eurema smilax,1,2022,9,Queensland,Pieridae,Eurema,-20.3476,144.4629
Parnara amalia,1,2021,4,Queensland,Hesperiidae,Parnara,-28.04167,153.27575
Vindula arsinoe,1,2020,5,Queensland,Nymphalidae,Vindula,-16.748197,145.661907
Eurema hecabe,1,2023,4,Queensland,Pieridae,Eurema,-24.88922,152.30706
Tirumala hamata,1,2020,3,Queensland,Nymphalidae,Tirumala,-26.55934,152.89581
Mycalesis,1,2020,8,Queensland,Nymphalidae,Mycalesis,-17.31266,145.58677
Nacaduba berenice,2,2020,3,Queensland,Lycaenidae,Nacaduba,-28.01957,153.33835
Appias paulina,1,2020,6,Queensland,Pieridae,Appias,-27.53483,153.06315
Graphium choredon,1,2020,8,Queensland,Papilionidae,Graphium,-17.31327,145.58694
Ocybadistes walkeri,1,2019,11,South Australia,Hesperiidae,Ocybadistes,-35.178279,138.505049
Candalides xanthospilos,1,2022,9,New South Wales,Lycaenidae,Candalides,-33.64098,151.12472
Ocybadistes walkeri,1,2022,11,Queensland,Hesperiidae,Ocybadistes,-24.88922,152.30706
Graphium eurypylus,1,2021,2,Queensland,Papilionidae,Graphium,-27.53899,153.06594
Vanessa itea,1,2020,4,New South Wales,Nymphalidae,Vanessa,-29.42946,153.32536
Melanitis leda,1,2020,9,Queensland,Nymphalidae,Melanitis,-17.31273,145.58762
Ornithoptera euphorion,2,2020,12,Queensland,Papilionidae,Ornithoptera,-17.3322,145.5011
Cressida cressida,1,2022,1,Queensland,Papilionidae,Cressida,-23.34465,150.52451
Papilio (Princeps) fuscus,1,2022,2,Queensland,Papilionidae,Papilio,-17.31252,145.587222
Ocybadistes walkeri,1,2022,1,New South Wales,Hesperiidae,Ocybadistes,-33.92224,150.93632
Pachliopta polydorus,1,2021,2,Queensland,Papilionidae,Pachliopta,-9.75225,143.41474
Euploea corinna,1,2021,12,New South Wales,Nymphalidae,Euploea,-33.2022,151.5472
Zizina otis,1,2020,11,Victoria,Lycaenidae,Zizina,-37.76966,145.00064
Pieris rapae,1,2020,10,New South Wales,Pieridae,Pieris,-33.13651,148.18332
Cupha prosope,1,2021,2,Queensland,Nymphalidae,Cupha,-17.3773,145.3759
Papilio (Princeps) demoleus,5,2022,10,Queensland,Papilionidae,Papilio,-24.99596,151.94813
Hypocysta metirius,1,2020,3,Queensland,Nymphalidae,Hypocysta,-28.01945,153.3384
Euploea corinna,1,2020,3,Queensland,Nymphalidae,Euploea,-27.53283,153.05349
Junonia villida,3,2020,5,Australian Capital Territory,Nymphalidae,Junonia,-35.4406,148.95505
Nacaduba biocellata,1,2022,9,Queensland,Lycaenidae,Nacaduba,-18.135885,144.339635
Pieris rapae,1,2019,11,Queensland,Pieridae,Pieris,-27.53052,153.05658
Belenois java,2,2020,10,Queensland,Pieridae,Belenois,-23.49172,150.97878
Ypthima arctous,2,2022,1,Queensland,Nymphalidae,Ypthima,-16.2061,145.4082
Leptotes plinius,1,2020,4,Queensland,Lycaenidae,Leptotes,-17.27501,145.5835
Papilio (Princeps) aegeus,1,2020,1,Queensland,Papilionidae,Papilio,-27.45789,153.04826
Hypolimnas bolina,1,2020,6,Queensland,Nymphalidae,Hypolimnas,-27.07002,152.92868
Elodina queenslandica,1,2022,12,Queensland,Pieridae,Elodina,-19.0274,146.4183
Acraea terpsicore,10,2022,9,Queensland,Nymphalidae,Acraea,-18.135885,144.339635
Belenois java,2,2020,10,Victoria,Pieridae,Belenois,-37.73321,144.99976
Leptotes plinius,1,2020,3,New South Wales,Lycaenidae,Leptotes,-33.80215,150.78042
Mydosama terminus,5,2022,3,Queensland,Nymphalidae,Mydosama,-17.6518,145.4722
Eurema hecabe,1,2023,2,Queensland,Pieridae,Eurema,-17.31275,145.587
Junonia villida,1,2022,1,Queensland,Nymphalidae,Junonia,-27.54277,153.07244
Mycalesis,2,2021,2,Queensland,Nymphalidae,Mycalesis,-17.31148,145.58881
Belenois java,25,2021,11,Queensland,Pieridae,Belenois,-27.47749,152.97577
Zizula hylax,2,2020,10,Queensland,Lycaenidae,Zizula,-17.31254,145.58712
Euploea corinna,1,2020,4,Queensland,Nymphalidae,Euploea,-28.1237,153.19407
Cepora perimale,1,2021,2,Queensland,Pieridae,Cepora,-17.5002,146.073
Pieris rapae,2,2020,12,Queensland,Pieridae,Pieris,-17.31255,145.58784
Heteronympha merope,1,2020,4,Western Australia,Nymphalidae,Heteronympha,-31.7542,116.2051
Ocybadistes walkeri,1,2019,12,New South Wales,Hesperiidae,Ocybadistes,-33.90575,150.99362
Belenois java,1,2020,2,Queensland,Pieridae,Belenois,-27.53108,153.05618
Prosotas dubiosa,1,2020,6,Queensland,Lycaenidae,Prosotas,-17.5203,145.4353
Zizina otis,6,2020,6,Queensland,Lycaenidae,Zizina,-17.1566,145.5536
Danaus affinis,1,2023,2,Queensland,Nymphalidae,Danaus,-17.31247,145.58736
Euploea corinna,2,2020,2,Queensland,Nymphalidae,Euploea,-27.52901,153.0313
Acraea andromacha,1,2023,5,Queensland,Nymphalidae,Acraea,-19.28863,146.7243
Belenois java,1000,2020,10,New South Wales,Pieridae,Belenois,-34.0653,150.7346
Psychonotis caelius,2,2022,1,Queensland,Lycaenidae,Psychonotis,-27.48585,152.95141
Hypochrysops miskini,10,2015,10,Queensland,Lycaenidae,Hypochrysops,-26.34872,152.88992
Tellervo zoilus,2,2023,5,Queensland,Nymphalidae,Tellervo,-17.31238,145.58734
Mycalesis,15,2021,4,Queensland,Nymphalidae,Mycalesis,-17.3024,145.5634
Ornithoptera euphorion,1,2023,5,Queensland,Papilionidae,Ornithoptera,-17.31238,145.58734
Danaus petilia,1,2020,4,Queensland,Nymphalidae,Danaus,-17.27501,145.58346
Zizina otis,10,2022,1,Queensland,Lycaenidae,Zizina,-17.29715,145.476516
Belenois java,1,2020,4,South Australia,Pieridae,Belenois,-34.86405,138.71869
Danaus plexippus,1,2021,1,Queensland,Nymphalidae,Danaus,-17.31243,145.58736
Mycalesis,15,2021,4,Queensland,Nymphalidae,Mycalesis,-16.6667,145.3279
Hesperilla idothea,2,2023,3,Victoria,Hesperiidae,Hesperilla,-37.3702,144.5976
Eurema hecabe,1,2020,3,Queensland,Pieridae,Eurema,-26.4105,153.05556
Tirumala hamata,100,2020,4,Queensland,Nymphalidae,Tirumala,-27.41836,152.97436
Suniana sunias,1,2022,6,Queensland,Hesperiidae,Suniana,-17.7812,146.0996
Hypolimnas alimena,1,2022,3,Queensland,Nymphalidae,Hypolimnas,-12.7131,143.2983
Pieris rapae,1,2023,2,Victoria,Pieridae,Pieris,-37.718,149.1289
Zizina otis,2,2021,4,Queensland,Lycaenidae,Zizina,-27.40064,153.02942
Candalides,1,2020,9,Queensland,Lycaenidae,Candalides,-17.31238,145.58725
Psychonotis caelius,1,2020,4,Queensland,Lycaenidae,Psychonotis,-27.53188,153.05604
Papilio (Eleppone) anactus,1,2021,2,Victoria,Papilionidae,Papilio,-37.8242,145.20871
Telicota paceka mesoptis,4,2023,2,Queensland,Hesperiidae,Telicota,-17.31244,145.5873
Papilio (Princeps) aegeus,2,2020,3,New South Wales,Papilionidae,Papilio,-32.20265,152.53594
Candalides,2,2020,8,Queensland,Lycaenidae,Candalides,-26.34782,152.88992
Vanessa kershawi,1,2019,12,Australian Capital Territory,Nymphalidae,Vanessa,-35.23194,149.01978
Delias nigrina,2,2021,4,Queensland,Pieridae,Delias,-27.40064,153.02942
Heteronympha merope,2,2020,11,Victoria,Nymphalidae,Heteronympha,-37.81051,145.09058
Euploea corinna,1,2020,2,Queensland,Nymphalidae,Euploea,-17.275,145.58349
Junonia villida,2,2022,4,New South Wales,Nymphalidae,Junonia,-30.47761,151.73988
Telicota anisodesma,1,2019,9,New South Wales,Hesperiidae,Telicota,-29.42951,153.32536
Trapezites eliena,1,2021,2,Queensland,Hesperiidae,Trapezites,-27.53875,153.06628
Vagrans egista,4,2022,2,Queensland,Nymphalidae,Vagrans,-17.31254,145.587222
Zizina otis,1,2020,1,Queensland,Lycaenidae,Zizina,-27.52902,153.05658
Junonia villida,1,2020,4,New South Wales,Nymphalidae,Junonia,-33.16164,150.15021
Ornithoptera euphorion,1,2020,2,Queensland,Papilionidae,Ornithoptera,-17.275,145.58349
Tagiades japetus,1,2023,7,Queensland,Hesperiidae,Tagiades,-15.48913,144.8166
Papilio (Princeps) aegeus,1,2022,1,Queensland,Papilionidae,Papilio,-27.72199,150.88557
Nacaduba berenice,10,2023,4,Queensland,Lycaenidae,Nacaduba,-23.17934,150.79443
Lampides boeticus,2,2022,1,Queensland,Lycaenidae,Lampides,-27.54277,153.07244
Theclinesthes miskini,1,2023,1,Queensland,Lycaenidae,Theclinesthes,-27.2287,152.701548
Danaus plexippus,1,2020,8,Queensland,Nymphalidae,Danaus,-17.31254,145.58754
Doleschallia bisaltide,1,2020,3,Queensland,Nymphalidae,Doleschallia,-17.27502,145.58354
Candalides,1,2020,2,Queensland,Lycaenidae,Candalides,-17.275,145.58349
Danaus petilia,3,2022,9,Queensland,Nymphalidae,Danaus,-24.927,142.866
Zizina otis,3,2019,12,Queensland,Lycaenidae,Zizina,-27.5987,152.7723
Jalmenus evagoras,10,2022,1,Queensland,Lycaenidae,Jalmenus,-27.53939,153.06618
Neolucia hobartensis,1,2022,2,Tasmania,Lycaenidae,Neolucia,-41.51402,147.66084
Graphium eurypylus,1,2020,3,Queensland,Papilionidae,Graphium,-26.41039,153.05565
Danaus petilia,4,2020,3,Queensland,Nymphalidae,Danaus,-28.01949,153.33838
Charaxes sempronius,1,2020,3,New South Wales,Nymphalidae,Charaxes,-32.55245,148.94162
Eurema smilax,1,2020,2,Queensland,Pieridae,Eurema,-17.54248,145.96315
Euploea corinna,1,2020,1,Queensland,Nymphalidae,Euploea,-27.53207,153.05592
Danaus petilia,1,2022,6,Queensland,Nymphalidae,Danaus,-15.671454,145.021612
Junonia villida,2,2022,9,Queensland,Nymphalidae,Junonia,-17.31154,145.589022
Theclinesthes onycha,1,2023,1,Queensland,Lycaenidae,Theclinesthes,-27.33289,152.76309
Tirumala hamata,20,2021,2,Queensland,Nymphalidae,Tirumala,-27.54284,153.0725
Papilio (Princeps) ulysses,1,2020,4,Queensland,Papilionidae,Papilio,-17.31263,145.58709
Psychonotis caelius,8,2023,5,Queensland,Lycaenidae,Psychonotis,-17.31238,145.58734
Pieris rapae,25,2022,11,New South Wales,Pieridae,Pieris,-33.92231,150.93713
Mycalesis,1,2021,2,Queensland,Nymphalidae,Mycalesis,-17.7775,145.5614
Cupha prosope,1,2022,4,Queensland,Nymphalidae,Cupha,-27.54217,152.95807
Vanessa kershawi,2,2020,10,Victoria,Nymphalidae,Vanessa,-37.77823,145.00441
Catopsilia pomona,2,2020,2,Queensland,Pieridae,Catopsilia,-17.31236,145.58734
Euploea corinna,3,2021,3,Queensland,Nymphalidae,Euploea,-18.0896,144.4813
Hypolimnas bolina,1,2020,10,Queensland,Nymphalidae,Hypolimnas,-20.649,148.72262
Euploea corinna,1,2023,4,Queensland,Nymphalidae,Euploea,-23.17934,150.79443
Euchrysops cnejus,1,2022,4,Queensland,Lycaenidae,Euchrysops,-24.76062,152.41033
Ocybadistes ardea,2,2020,9,Queensland,Hesperiidae,Ocybadistes,-17.31271,145.58758
Toxidia,2,2023,2,Queensland,Hesperiidae,Toxidia,-26.38957,152.97456
Geitoneura acantha,1,2022,1,Victoria,Nymphalidae,Geitoneura,-38.64006,143.88895
Graphium eurypylus,4,2021,2,Queensland,Papilionidae,Graphium,-27.33648,153.04059
Erina erina,2,2022,6,Queensland,Lycaenidae,Erina,-15.43115,145.08045
Yoma sabina,1,2020,9,Queensland,Nymphalidae,Yoma,-17.31256,145.58709
Candalides,1,2020,3,Queensland,Lycaenidae,Candalides,-17.31259,145.58716
Vanessa kershawi,1,2023,1,Queensland,Nymphalidae,Vanessa,-27.49395,153.02992
Appias paulina,1,2020,6,Queensland,Pieridae,Appias,-17.31294,145.58703
Chaetocneme porphyropis,1,2020,5,Queensland,Hesperiidae,Chaetocneme,-16.830552,145.658194
Eurema hecabe,3,2023,2,Queensland,Pieridae,Eurema,-17.31239,145.58733
Catopsilia pomona,3,2020,9,Queensland,Pieridae,Catopsilia,-17.31244,145.5873
Cupha prosope,3,2023,2,Queensland,Nymphalidae,Cupha,-17.33887,145.62429
Vanessa kershawi,1,2020,4,Queensland,Nymphalidae,Vanessa,-28.12369,153.18555
Melanitis leda,2,2020,1,New South Wales,Nymphalidae,Melanitis,-28.333955,153.421098
Doleschallia bisaltide,1,2021,4,Queensland,Nymphalidae,Doleschallia,-17.16164,145.54665
Ogyris amaryllis,4,2022,3,South Australia,Lycaenidae,Ogyris,-37.61225,140.59318
Danaus plexippus,1,2022,11,Queensland,Nymphalidae,Danaus,-27.55478,153.07925
Melanitis leda,2,2023,2,Queensland,Nymphalidae,Melanitis,-27.49993,152.96364
Graphium macfarlanei,1,2023,2,Queensland,Papilionidae,Graphium,-17.31244,145.5873
Lucia limbaria,2,2019,10,Australian Capital Territory,Lycaenidae,Lucia,-35.23875,149.16263
Delias argenthona,1,2022,3,Queensland,Pieridae,Delias,-27.54265,153.07245
Acraea terpsicore,3,2022,2,Queensland,Nymphalidae,Acraea,-27.48533,152.95436
Mydosama terminus,6,2022,6,Queensland,Nymphalidae,Mydosama,-17.31164,145.58892
Euploea corinna,200,2021,3,Queensland,Nymphalidae,Euploea,-18.1394,144.3215
Cupha prosope,4,2020,3,Queensland,Nymphalidae,Cupha,-27.44997,152.95582
Danaus plexippus,1,2020,3,Queensland,Nymphalidae,Danaus,-27.45005,152.95572
Psychonotis caelius,5,2021,3,Queensland,Lycaenidae,Psychonotis,-17.31244,145.5873
Vagrans egista,1,2020,4,Queensland,Nymphalidae,Vagrans,-16.748197,145.661907
Psychonotis caelius,2,2021,2,New South Wales,Lycaenidae,Psychonotis,-32.33234,152.5296
Delias mysis,1,2022,7,Queensland,Pieridae,Delias,-17.31239,145.58736
Symbrenthia,1,2023,5,Queensland,Nymphalidae,Symbrenthia,-17.31238,145.58734
Acraea terpsicore,6,2021,3,Queensland,Nymphalidae,Acraea,-18.1394,144.3215
Vanessa itea,1,2021,12,South Australia,Nymphalidae,Vanessa,-38.033398,140.619451
Papilio (Eleppone) anactus,1,2020,4,New South Wales,Papilionidae,Papilio,-29.42949,153.32532
Hypolimnas bolina,1,2021,12,Queensland,Nymphalidae,Hypolimnas,-17.34166,145.86965
Heteronympha banksii,1,2020,4,New South Wales,Nymphalidae,Heteronympha,-33.5855,151.17133
Melanitis leda,1,2022,3,Queensland,Nymphalidae,Melanitis,-27.53928,153.06601
Papilio (Princeps) aegeus,1,2020,3,Queensland,Papilionidae,Papilio,-27.45789,153.04829
Mydosama terminus,2,2023,5,Queensland,Nymphalidae,Mydosama,-17.31238,145.58734
Danaus plexippus,4,2022,11,Queensland,Nymphalidae,Danaus,-27.51623,152.86335
Delias nigrina,8,2023,6,Queensland,Pieridae,Delias,-17.31309,145.58278
Euploea corinna,1,2022,1,Queensland,Nymphalidae,Euploea,-27.33747,153.04163
Suniana sunias,2,2021,12,Queensland,Hesperiidae,Suniana,-17.32929,145.50375
Delias nigrina,1,2023,4,New South Wales,Pieridae,Delias,-33.92234,150.93672
Delias nigrina,2,2020,11,Queensland,Pieridae,Delias,-28.21945,153.1977
Prosotas felderi,1,2022,2,New South Wales,Lycaenidae,Prosotas,-33.92232,150.93678
Hypolimnas bolina,2,2022,7,Queensland,Nymphalidae,Hypolimnas,-12.78065,143.3091
Hesperilla donnysa,4,2023,3,Victoria,Hesperiidae,Hesperilla,-36.5923,143.6959
Theclinesthes miskini,1,2023,2,Queensland,Lycaenidae,Theclinesthes,-26.38957,152.97456
Euploea tulliolus,2,2023,4,Queensland,Nymphalidae,Euploea,-17.3128,145.587158
Melanitis leda,1,2023,3,Queensland,Nymphalidae,Melanitis,-17.31245,145.58736
Acrodipsas aurata,10,2019,11,New South Wales,Lycaenidae,Acrodipsas,-33.51972,150.30347
Papilio (Princeps) aegeus,3,2022,3,Queensland,Papilionidae,Papilio,-21.61913,148.12798
Graphium eurypylus,1,2020,12,Queensland,Papilionidae,Graphium,-17.31158,145.58894
