scientificName,individualCount,year,month,stateProvince,family,genus,decimalLatitude,decimalLongitude
Elodina padusa,1,2023,8,Queensland,Pieridae,Elodina,-21.78562,139.67372
Belenois java,1,2023,8,Queensland,Pieridae,Belenois,-22.41041,139.96261
Papilio (Princeps) fuscus,1,2023,1,Queensland,Papilionidae,Papilio,-27.3646,152.78988
Papilio (Eleppone) anactus,1,2023,2,Victoria,Papilionidae,Papilio,-37.77853,145.00826
Junonia villida,1,2023,6,Queensland,Nymphalidae,Junonia,-10.60427,142.25353
Oreixenica kershawi,4,2023,3,Victoria,Nymphalidae,Oreixenica,-36.6678,146.9956
Papilio (Princeps) ulysses,1,2023,2,Queensland,Papilionidae,Papilio,-17.355,145.5867
Leptotes plinius,2,2023,7,New South Wales,Lycaenidae,Leptotes,-34.02146,150.85844
Psychonotis caelius,5,2023,4,Queensland,Lycaenidae,Psychonotis,-17.31152,145.58904
Erina hyacinthina,7,2023,1,New South Wales,Lycaenidae,Erina,-33.64209,151.1254
Papilio (Princeps) demoleus,3,2023,4,Queensland,Papilionidae,Papilio,-17.3128,145.587158
Geitoneura acantha,1,2023,2,Victoria,Nymphalidae,Geitoneura,-38.3609,146.3956
Danaus plexippus,1,2023,2,New South Wales,Nymphalidae,Danaus,-30.2807,150.16627
Jalmenus evagoras,3,2023,2,Victoria,Lycaenidae,Jalmenus,-37.35566,144.15374
Catopsilia pomona,1,2023,3,Queensland,Pieridae,Catopsilia,-26.60808,153.02249
Heteronympha solandri,6,2023,2,Victoria,Nymphalidae,Heteronympha,-36.736062,146.76388
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-22.32749,140.05466
Tisiphone abeona,1,2023,1,New South Wales,Nymphalidae,Tisiphone,-33.59357,151.1713
Pieris rapae,7,2023,2,Victoria,Pieridae,Pieris,-36.32622,146.92144
Heteronympha solandri,1,2023,2,Victoria,Nymphalidae,Heteronympha,-36.97402,147.12462
Papilio (Princeps) ulysses,6,2023,5,Queensland,Papilionidae,Papilio,-17.5592,146.089
Geitoneura klugii,5,2023,3,Victoria,Nymphalidae,Geitoneura,-37.194,144.2362
Eurema hecabe,4,2023,5,Queensland,Pieridae,Eurema,-17.5118,146.0629
Dispar compacta,1,2023,3,New South Wales,Hesperiidae,Dispar,-33.625,151.14887
Danaus affinis,1,2023,6,Queensland,Nymphalidae,Danaus,-10.60397,142.25313
Melanitis leda,1,2023,4,Queensland,Nymphalidae,Melanitis,-24.88922,152.30706
Junonia orithya,6,2023,7,Queensland,Nymphalidae,Junonia,-18.2015,144.576
Geitoneura klugii,8,2023,2,Victoria,Nymphalidae,Geitoneura,-38.486,146.6627
Tirumala hamata,1,2023,5,Queensland,Nymphalidae,Tirumala,-17.56764,146.08735
Mydosama terminus,1,2023,4,Queensland,Nymphalidae,Mydosama,-17.25705,145.57421
Graphium choredon,4,2023,3,Queensland,Papilionidae,Graphium,-26.3712,152.83788
Rapala varuna,1,2023,4,Queensland,Lycaenidae,Rapala,-23.17934,150.79443
Cyprotides cyprotus,1,2023,2,Queensland,Lycaenidae,Cyprotides,-27.71808,152.8789
Euploea corinna,2,2023,8,New South Wales,Nymphalidae,Euploea,-33.92241,150.93714
Hypocysta adiante,1,2023,1,Queensland,Nymphalidae,Hypocysta,-27.54083,153.06201
Cressida cressida,4,2023,1,Queensland,Papilionidae,Cressida,-27.48516,152.9544
Trapezites maheta,2,2023,2,Queensland,Hesperiidae,Trapezites,-27.643,153.075
Oreixenica correae,7,2023,2,Victoria,Nymphalidae,Oreixenica,-36.736062,146.76388
Danaus affinis,1,2023,5,Queensland,Nymphalidae,Danaus,-17.5118,146.0629
Mycalesis perseus,1,2023,5,Queensland,Nymphalidae,Mycalesis,-17.5118,146.0629
Eirmocides absimilis,2,2023,1,Queensland,Lycaenidae,Eirmocides,-17.31256,145.58716
Delias nigrina,1,2023,4,Queensland,Pieridae,Delias,-28.2247,153.1113
Hypocysta metirius,2,2023,4,New South Wales,Nymphalidae,Hypocysta,-33.59363,151.17087
Elodina parthia,30,2023,4,Queensland,Pieridae,Elodina,-17.3809,145.3755
Psychonotis caelius,1,2023,5,New South Wales,Lycaenidae,Psychonotis,-33.92232,150.93667
Delias aganippe,1,2023,3,Victoria,Pieridae,Delias,-36.5923,143.6959
Mydosama terminus,1,2023,8,Queensland,Nymphalidae,Mydosama,-17.31283,145.58718
Junonia orithya,15,2023,5,Queensland,Nymphalidae,Junonia,-17.3721,145.3159
Euschemon rafflesia,2,2023,3,Queensland,Hesperiidae,Euschemon,-26.60808,153.02249
Cressida cressida,1,2023,5,Queensland,Papilionidae,Cressida,-17.3721,145.3159
Nacaduba kurava,6,2023,3,Queensland,Lycaenidae,Nacaduba,-24.86492,152.36608
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.53807,153.06546
Eurema hecabe,1,2023,7,Queensland,Pieridae,Eurema,-16.89898,145.7526
Hesperilla crypsigramma,12,2023,3,Queensland,Hesperiidae,Hesperilla,-28.2242,153.1104
Ogyris olane,2,2023,1,Queensland,Lycaenidae,Ogyris,-27.7181,152.8789
Junonia hedonia,1,2023,8,Queensland,Nymphalidae,Junonia,-17.31241,145.58751
Vanessa kershawi,20,2023,3,Victoria,Nymphalidae,Vanessa,-37.1442,146.4564
Heteronympha banksii,7,2023,5,New South Wales,Nymphalidae,Heteronympha,-32.3754,152.50095
Heteronympha merope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-37.76975,145.31601
Hypolimnas bolina,1,2023,2,New South Wales,Nymphalidae,Hypolimnas,-30.2807,150.16627
Nacaduba kurava,3,2023,4,Queensland,Lycaenidae,Nacaduba,-24.84332,152.4259
Appias paulina,1,2023,3,Queensland,Pieridae,Appias,-27.74805,153.1531
Catopyrops florinda,1,2023,4,New South Wales,Lycaenidae,Catopyrops,-28.17911,153.53448
Leptotes plinius,1,2023,1,Queensland,Lycaenidae,Leptotes,-17.3788,145.38465
Hypocysta adiante,8,2023,6,Queensland,Nymphalidae,Hypocysta,-10.602,142.2551
Sahulana scintillata,1,2023,5,Queensland,Lycaenidae,Sahulana,-24.75969,152.41167
Junonia orithya,1,2023,4,Queensland,Nymphalidae,Junonia,-17.3788,145.38465
Jalmenus evagoras,1,2023,3,Victoria,Lycaenidae,Jalmenus,-37.7239,145.05145
Leptotes plinius,15,2023,4,Queensland,Lycaenidae,Leptotes,-24.88922,152.30706
Erina hyacinthina,1,2023,4,New South Wales,Lycaenidae,Erina,-33.64214,151.1255
Zizina otis,5,2023,3,Victoria,Lycaenidae,Zizina,-37.1442,146.4564
Vanessa itea,1,2023,3,Queensland,Nymphalidae,Vanessa,-26.60808,153.02249
Oreixenica kershawi,200,2023,2,Victoria,Nymphalidae,Oreixenica,-37.2951,148.9857
Geitoneura klugii,1,2023,2,Victoria,Nymphalidae,Geitoneura,-37.6309,148.8865
Oreixenica orichora,2,2023,3,Victoria,Nymphalidae,Oreixenica,-37.1492,146.4452
Zizina otis,1,2023,8,New South Wales,Lycaenidae,Zizina,-33.92235,150.93671
Heteronympha merope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-36.32626,146.92152
Danaus affinis,2,2023,5,Queensland,Nymphalidae,Danaus,-17.589,146.09345
Ocybadistes walkeri,1,2023,2,Victoria,Hesperiidae,Ocybadistes,-38.56548,146.68036
Zizina otis,3,2023,2,Victoria,Lycaenidae,Zizina,-37.4031,148.8929
Theclinesthes serpentatus,1,2023,8,Queensland,Lycaenidae,Theclinesthes,-24.22382,139.45933
Eurema smilax,1,2023,5,Queensland,Pieridae,Eurema,-17.52696,146.0646
Danaus plexippus,1,2023,7,New South Wales,Nymphalidae,Danaus,-33.92243,150.9372
Telicota paceka mesoptis,1,2023,2,Queensland,Hesperiidae,Telicota,-16.788095,145.639913
Delias argenthona,1,2023,2,Queensland,Pieridae,Delias,-27.71808,152.8789
Delias nigrina,2,2023,6,Queensland,Pieridae,Delias,-17.31254,145.58717
Symbrenthia,4,2023,2,Queensland,Nymphalidae,Symbrenthia,-17.30033,145.58181
Heteronympha merope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-36.69329,146.82541
Yoma sabina,1,2023,2,Queensland,Nymphalidae,Yoma,-10.57826,142.23007
Nacaduba berenice,1,2023,4,Queensland,Lycaenidae,Nacaduba,-24.88922,152.30706
Charaxes sempronius,1,2023,3,New South Wales,Nymphalidae,Charaxes,-36.08766,146.90401
Eurema hecabe,1,2023,7,Queensland,Pieridae,Eurema,-15.5187,144.83858
Eirmocides absimilis,1,2023,2,Queensland,Lycaenidae,Eirmocides,-17.31234,145.5873
Graphium macleayanum,1,2023,2,New South Wales,Papilionidae,Graphium,-33.92254,150.93664
Heteronympha banksii,1,2023,3,Victoria,Nymphalidae,Heteronympha,-37.6101,145.29186
Euploea corinna,1,2023,3,Queensland,Nymphalidae,Euploea,-27.3813,153.00444
Hypolimnas bolina,1,2023,6,Queensland,Nymphalidae,Hypolimnas,-17.91649,145.35196
Trapezites maheta,1,2023,5,Queensland,Hesperiidae,Trapezites,-17.3781,145.38465
Junonia orithya,1,2023,6,Queensland,Nymphalidae,Junonia,-10.57208,142.30153
Cupha prosope,6,2023,1,Queensland,Nymphalidae,Cupha,-17.31254,145.58717
Pelopidas agna,1,2023,6,Queensland,Hesperiidae,Pelopidas,-17.31254,145.58717
Eurema smilax,1,2023,8,Queensland,Pieridae,Eurema,-20.70791,140.51934
Appias paulina,4,2023,3,Queensland,Pieridae,Appias,-27.61398,152.03708
Philiris nitens,4,2023,6,Queensland,Lycaenidae,Philiris,-17.31254,145.58717
Papilio (Princeps) ambrax,1,2023,1,Queensland,Papilionidae,Papilio,-17.31261,145.58713
Vagrans egista,1,2023,5,Queensland,Nymphalidae,Vagrans,-17.31239,145.58741
Hypocysta adiante,1,2023,7,Queensland,Nymphalidae,Hypocysta,-15.49557,144.81257
Geitoneura klugii,15,2023,2,Victoria,Nymphalidae,Geitoneura,-37.3321,149.0133
Eurema hecabe,1,2023,5,Queensland,Pieridae,Eurema,-17.31311,145.58689
Papilio (Princeps) aegeus,1,2023,7,Queensland,Papilionidae,Papilio,-12.17748,141.89608
Euploea corinna,1,2023,1,Queensland,Nymphalidae,Euploea,-27.54258,153.0679
Prosotas felderi,12,2023,3,Queensland,Lycaenidae,Prosotas,-27.61398,152.03708
Heteronympha penelope,1,2023,2,Victoria,Nymphalidae,Heteronympha,-38.42876,146.56766
Prosotas dubiosa,4,2023,3,Queensland,Lycaenidae,Prosotas,-27.11697,152.75314
Erysichton lineatus,3,2023,5,New South Wales,Lycaenidae,Erysichton,-32.33154,152.53887
Hypocysta metirius,1,2023,1,Queensland,Nymphalidae,Hypocysta,-27.70732,152.89782
Nacaduba berenice,3,2023,5,New South Wales,Lycaenidae,Nacaduba,-32.3314,152.53788
Papilio (Eleppone) anactus,1,2023,3,Victoria,Papilionidae,Papilio,-37.7782,145.00457
Pieris rapae,1,2023,4,Queensland,Pieridae,Pieris,-17.3118,145.58736
Tisiphone abeona,2,2023,5,New South Wales,Nymphalidae,Tisiphone,-32.3754,152.50095
Zizina otis,2,2023,1,Victoria,Lycaenidae,Zizina,-37.7232,145.04865
Delias nigrina,1,2023,4,New South Wales,Pieridae,Delias,-33.92243,150.93717
Vindula arsinoe,1,2023,1,Queensland,Nymphalidae,Vindula,-17.31256,145.58716
Heteronympha solandri,10,2023,3,Victoria,Nymphalidae,Heteronympha,-37.7067,145.6815
Catopsilia pomona,1,2023,1,Queensland,Pieridae,Catopsilia,-27.40094,153.03035
Papilio (Princeps) aegeus,1,2023,2,Queensland,Papilionidae,Papilio,-26.87938,152.73083
Pieris rapae,3,2023,1,New South Wales,Pieridae,Pieris,-33.92232,150.9367
Junonia hedonia,3,2023,6,Queensland,Nymphalidae,Junonia,-17.31254,145.58717
Zizina otis,1,2023,1,Queensland,Lycaenidae,Zizina,-27.43476,153.04573
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-23.68912,139.63572
Cepora perimale,1,2023,1,Queensland,Pieridae,Cepora,-17.31254,145.58717
Danaus petilia,1,2023,1,Queensland,Nymphalidae,Danaus,-17.31254,145.58717
Mydosama terminus,4,2023,4,Queensland,Nymphalidae,Mydosama,-17.3788,145.38465
Heteronympha mirifica,2,2023,4,New South Wales,Nymphalidae,Heteronympha,-33.59353,151.17047
Papilio (Princeps) aegeus,1,2023,7,Queensland,Papilionidae,Papilio,-15.49116,144.81911
Delias mysis,2,2023,5,Queensland,Pieridae,Delias,-17.5805,146.0035
Euploea tulliolus,1,2023,2,Queensland,Nymphalidae,Euploea,-28.09592,153.45708
Euploea tulliolus,1,2023,5,Queensland,Nymphalidae,Euploea,-17.5586,146.08626
Trapezites symmomus,2,2023,2,Victoria,Hesperiidae,Trapezites,-37.7212,145.05074
Eurema smilax,4,2023,8,Queensland,Pieridae,Eurema,-20.70766,140.51888
Junonia villida,2,2023,4,Queensland,Nymphalidae,Junonia,-17.31246,145.58723
Heteronympha penelope,2,2023,3,Victoria,Nymphalidae,Heteronympha,-36.719,146.819
Eurema smilax,1,2023,8,Queensland,Pieridae,Eurema,-21.69615,139.49328
Ocybadistes walkeri,3,2023,2,Queensland,Hesperiidae,Ocybadistes,-27.49993,152.96364
Pieris rapae,1,2023,3,Victoria,Pieridae,Pieris,-37.3796,144.6088
Suniana sunias,4,2023,3,Queensland,Hesperiidae,Suniana,-27.55197,152.97455
Cepora perimale,1,2023,5,Queensland,Pieridae,Cepora,-17.31239,145.58741
Heteronympha merope,6,2023,1,Australian Capital Territory,Nymphalidae,Heteronympha,-35.41476,148.79044
Papilio (Princeps) aegeus,1,2023,3,Queensland,Papilionidae,Papilio,-27.22731,152.702
Suniana sunias,2,2023,1,Queensland,Hesperiidae,Suniana,-17.31261,145.58713
Telicota augias,1,2023,5,Queensland,Hesperiidae,Telicota,-17.31239,145.58741
Jalmenus evagoras,2,2023,1,Queensland,Lycaenidae,Jalmenus,-27.70732,152.89782
Cupha prosope,5,2023,1,Queensland,Nymphalidae,Cupha,-17.3788,145.38465
Papilio (Princeps) aegeus,8,2023,2,Queensland,Papilionidae,Papilio,-27.04171,152.68936
Cupha prosope,3,2023,6,Queensland,Nymphalidae,Cupha,-17.31237,145.58278
Ogyris amaryllis,4,2023,3,Queensland,Lycaenidae,Ogyris,-27.5737,152.9254
Ocybadistes walkeri,7,2023,1,New South Wales,Hesperiidae,Ocybadistes,-30.35656,153.10465
Vindula arsinoe,1,2023,4,Queensland,Nymphalidae,Vindula,-17.31243,145.58732
Vanessa kershawi,1,2023,3,Queensland,Nymphalidae,Vanessa,-27.5737,152.9254
Euploea corinna,1,2023,2,Queensland,Nymphalidae,Euploea,-27.54644,153.05862
Hypocysta pseudirius,4,2023,3,New South Wales,Nymphalidae,Hypocysta,-33.64199,151.12541
Belenois java,1,2023,8,Queensland,Pieridae,Belenois,-20.78174,140.1139
Suniana sunias,1,2023,3,Queensland,Hesperiidae,Suniana,-27.5291,153.03824
Pieris rapae,20,2023,2,Victoria,Pieridae,Pieris,-37.55034,147.86872
Eurema hecabe,1,2023,1,Queensland,Pieridae,Eurema,-17.31256,145.58716
Geitoneura klugii,2,2023,3,Victoria,Nymphalidae,Geitoneura,-36.5994,143.694
Delias nysa,2,2023,3,Queensland,Pieridae,Delias,-27.61398,152.03708
Zizina otis,1,2023,3,Victoria,Lycaenidae,Zizina,-37.0257,147.2077
Eurema smilax,1,2023,8,Queensland,Pieridae,Eurema,-22.91485,139.93977
Pieris rapae,4,2023,2,Victoria,Pieridae,Pieris,-37.8843,147.9876
Delias argenthona,1,2023,5,Queensland,Pieridae,Delias,-24.891985,152.29961
Graphium choredon,3,2023,4,Queensland,Papilionidae,Graphium,-17.31152,145.58904
Papilio (Princeps) aegeus,1,2023,1,Queensland,Papilionidae,Papilio,-24.88922,152.30706
Junonia villida,1,2023,4,Queensland,Nymphalidae,Junonia,-17.31152,145.58904
Ypthima arctous,1,2023,7,Queensland,Nymphalidae,Ypthima,-15.49063,144.83338
Toxidia parvula,1,2023,4,Queensland,Hesperiidae,Toxidia,-28.2247,153.1113
Pachliopta polydorus,3,2023,1,Queensland,Papilionidae,Pachliopta,-17.3286,145.5046
Euchrysops cnejus,3,2023,5,Queensland,Lycaenidae,Euchrysops,-17.5592,146.089
Junonia orithya,1,2023,1,Queensland,Nymphalidae,Junonia,-17.3788,145.38465
Trapezites symmomus,1,2023,2,Victoria,Hesperiidae,Trapezites,-37.82348,145.20827
Tisiphone abeona,1,2023,2,New South Wales,Nymphalidae,Tisiphone,-33.5933,151.17169
Heteronympha merope,1,2023,2,Victoria,Nymphalidae,Heteronympha,-38.1144,147.0792
Telicota ancilla,1,2023,1,New South Wales,Hesperiidae,Telicota,-33.59357,151.1713
Junonia villida,1,2023,1,Queensland,Nymphalidae,Junonia,-27.70732,152.89782
Hypolimnas bolina,1,2023,8,Queensland,Nymphalidae,Hypolimnas,-17.48165,140.83929
Zizina otis,3,2023,1,Queensland,Lycaenidae,Zizina,-27.70732,152.89782
Papilio (Princeps) ulysses,2,2023,1,Queensland,Papilionidae,Papilio,-17.31254,145.58717
Junonia hedonia,2,2023,6,Queensland,Nymphalidae,Junonia,-17.31237,145.58278
Deudorix diovis,2,2023,1,Queensland,Lycaenidae,Deudorix,-17.3788,145.38465
Vindula arsinoe,1,2023,4,Queensland,Nymphalidae,Vindula,-17.31246,145.58723
Hypocysta pseudirius,3,2023,1,Queensland,Nymphalidae,Hypocysta,-28.28323,152.72626
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-22.79837,139.81409
Euploea corinna,1,2023,2,Queensland,Nymphalidae,Euploea,-27.5441,153.06111
Toxidia,1,2023,1,Queensland,Hesperiidae,Toxidia,-28.28323,152.72626
Pantoporia consimilis,1,2023,6,Queensland,Nymphalidae,Pantoporia,-10.5834,142.296
Catopsilia pomona,2,2023,5,Queensland,Pieridae,Catopsilia,-24.85474,152.33736
Erina hyacinthina,4,2023,3,Queensland,Lycaenidae,Erina,-27.07669,152.66628
Delias nigrina,10,2023,5,New South Wales,Pieridae,Delias,-32.3314,152.53788
Graphium choredon,1,2023,1,Queensland,Papilionidae,Graphium,-27.53978,153.06605
Catopyrops florinda,1,2023,1,Queensland,Lycaenidae,Catopyrops,-27.49775,153.04327
Heteronympha merope,1,2023,1,Tasmania,Nymphalidae,Heteronympha,-42.14566,148.03511
Cupha prosope,3,2023,4,Queensland,Nymphalidae,Cupha,-17.3128,145.587158
Hypocysta pseudirius,3,2023,1,New South Wales,Nymphalidae,Hypocysta,-33.64209,151.1254
Hypocysta adiante,2,2023,3,Queensland,Nymphalidae,Hypocysta,-27.07669,152.66628
Ocybadistes walkeri,2,2023,4,New South Wales,Hesperiidae,Ocybadistes,-33.59363,151.17087
Ocybadistes walkeri,2,2023,1,Queensland,Hesperiidae,Ocybadistes,-27.53978,153.06605
Papilio (Princeps) aegeus,2,2023,4,Queensland,Papilionidae,Papilio,-17.3128,145.587158
Heteronympha merope,3,2023,2,New South Wales,Nymphalidae,Heteronympha,-33.64213,151.12544
Junonia orithya,1,2023,3,Queensland,Nymphalidae,Junonia,-9.77247,143.37672
Erina erina,1,2023,6,Queensland,Lycaenidae,Erina,-10.58141,142.22787
Pantoporia consimilis,1,2023,7,Queensland,Nymphalidae,Pantoporia,-15.49056,144.8341
Papilio (Princeps) ulysses,1,2023,2,Queensland,Papilionidae,Papilio,-17.31249,145.58726
Junonia orithya,1,2023,8,Queensland,Nymphalidae,Junonia,-17.48047,140.84049
Hypocysta metirius,1,2023,5,Queensland,Nymphalidae,Hypocysta,-17.3781,145.38465
Rapala varuna,1,2023,2,Queensland,Lycaenidae,Rapala,-17.31247,145.58736
Papilio (Princeps) aegeus,1,2023,2,Queensland,Papilionidae,Papilio,-17.31234,145.5873
Acraea terpsicore,3,2023,6,Queensland,Nymphalidae,Acraea,-10.5968,142.3136
Belenois java,1,2023,3,Queensland,Pieridae,Belenois,-27.61398,152.03708
Suniana sunias,1,2023,1,Queensland,Hesperiidae,Suniana,-27.22841,152.70182
Hypolycaena phorbas,2,2023,5,Queensland,Lycaenidae,Hypolycaena,-17.589,146.09345
Prosotas dubiosa,1,2023,3,Queensland,Lycaenidae,Prosotas,-27.5737,152.9254
Ocybadistes walkeri,1,2023,2,Victoria,Hesperiidae,Ocybadistes,-37.438,148.9838
Pieris rapae,3,2023,3,Victoria,Pieridae,Pieris,-37.3773,144.6135
Delias nigrina,1,2023,5,New South Wales,Pieridae,Delias,-33.92232,150.93667
Belenois java,1,2023,8,Queensland,Pieridae,Belenois,-23.60511,139.62183
Papilio (Princeps) ulysses,3,2023,7,Queensland,Papilionidae,Papilio,-16.89898,145.7526
Famegana,5,2023,7,Queensland,Lycaenidae,Famegana,-18.2015,144.576
Erina erina,2,2023,3,Queensland,Lycaenidae,Erina,-27.22731,152.702
Eurema hecabe,2,2023,5,New South Wales,Pieridae,Eurema,-32.3314,152.53788
Acraea andromacha,8,2023,1,Queensland,Nymphalidae,Acraea,-27.65703,151.52721
Zizina otis,2,2023,2,Victoria,Lycaenidae,Zizina,-37.438,148.9838
Zizina otis,5,2023,8,Queensland,Lycaenidae,Zizina,-17.48361,140.83819
Junonia villida,2,2023,2,Queensland,Nymphalidae,Junonia,-17.31247,145.58736
Hypolimnas bolina,2,2023,2,Queensland,Nymphalidae,Hypolimnas,-10.57826,142.23009
Vanessa kershawi,1,2023,1,Queensland,Nymphalidae,Vanessa,-27.53971,153.05249
Cepora perimale,1,2023,3,Queensland,Pieridae,Cepora,-27.61398,152.03708
Pieris rapae,1,2023,1,Queensland,Pieridae,Pieris,-27.53866,153.06599
Cephrenes augiades,1,2023,1,Queensland,Hesperiidae,Cephrenes,-27.53866,153.06599
Oreixenica kershawi,5,2023,2,Victoria,Nymphalidae,Oreixenica,-37.3213,149.0056
Zizina otis,2,2023,1,Queensland,Lycaenidae,Zizina,-27.53866,153.06599
Heteronympha merope,5,2023,1,Victoria,Nymphalidae,Heteronympha,-37.35565,144.15373
Heteronympha penelope,2,2023,3,Victoria,Nymphalidae,Heteronympha,-37.8869,145.36937
Zizina otis,9,2023,2,Victoria,Lycaenidae,Zizina,-36.736062,146.76388
Zizina otis,4,2023,8,Queensland,Lycaenidae,Zizina,-23.31747,139.71074
Catopsilia pyranthe,1,2023,3,Queensland,Pieridae,Catopsilia,-27.61398,152.03708
Theclinesthes miskini,1,2023,2,Queensland,Lycaenidae,Theclinesthes,-27.4856,152.95411
Oreixenica correae,4,2023,3,Victoria,Nymphalidae,Oreixenica,-37.0257,147.2077
Junonia villida,2,2023,1,Queensland,Nymphalidae,Junonia,-27.53999,153.06618
Cepora perimale,1,2023,6,Queensland,Pieridae,Cepora,-10.6255,142.3125
Suniana sunias,4,2023,2,Queensland,Hesperiidae,Suniana,-17.31244,145.5873
Delias nysa,1,2023,1,New South Wales,Pieridae,Delias,-29.08629,151.96631
Papilio (Princeps) demoleus,1,2023,8,Queensland,Papilionidae,Papilio,-20.84618,140.05157
Euploea corinna,2,2023,8,New South Wales,Nymphalidae,Euploea,-33.92236,150.93724
Ocybadistes walkeri,2,2023,1,Queensland,Hesperiidae,Ocybadistes,-27.33289,152.76309
Trapezites eliena,2,2023,4,Queensland,Hesperiidae,Trapezites,-28.2247,153.1113
Nacaduba berenice,1,2023,1,Queensland,Lycaenidae,Nacaduba,-17.3788,145.38465
Pieris rapae,3,2023,2,New South Wales,Pieridae,Pieris,-33.92221,150.93687
Papilio (Eleppone) anactus,1,2023,3,Queensland,Papilionidae,Papilio,-26.3712,152.83788
Hypochrysops delicia,2,2023,1,Victoria,Lycaenidae,Hypochrysops,-37.20506,145.00442
Catochrysops panormus,2,2023,4,Queensland,Lycaenidae,Catochrysops,-17.3809,145.3755
Catopsilia pomona,1,2023,9,Queensland,Pieridae,Catopsilia,-27.53562,152.99295
Heteronympha penelope,10,2023,1,New South Wales,Nymphalidae,Heteronympha,-30.4831,151.73697
Mydosama terminus,1,2023,4,Queensland,Nymphalidae,Mydosama,-17.25418,145.60204
Heteronympha penelope,1,2023,3,Victoria,Nymphalidae,Heteronympha,-36.6993,146.8521
Geitoneura acantha,1,2023,3,Victoria,Nymphalidae,Geitoneura,-36.69205,146.82314
Eirmocides absimilis,6,2023,2,Queensland,Lycaenidae,Eirmocides,-17.31239,145.58733
Delias nigrina,1,2023,3,Queensland,Pieridae,Delias,-27.61398,152.03708
Junonia orithya,2,2023,7,Queensland,Nymphalidae,Junonia,-15.49557,144.81257
